Month,County,IPC3plus_Pop,IPC3plus_Fraction,Maize_Price,Bean_Price,Rainfall,Rainfall_Anomaly
2023-10,Kajiado,63400,0.016666666666666666,105.04,184.54500000000002,61.41549728333334,120.76865077777776
2023-10,Kilifi,78850,0.016666666666666666,105.04,184.54500000000002,84.66968615,68.96674208333333
2023-10,Kitui,61500,0.016666666666666666,5133.33,184.54500000000002,68.88853626666666,117.04654736111111
2023-10,Kwale,47200,0.016666666666666666,105.04,184.54500000000002,99.91800935555555,74.86541555555556
2023-10,Laikipia,28050,0.016666666666666666,105.04,184.54500000000002,104.97664016666667,101.58380433333335
2023-10,Lamu,8350,0.016666666666666666,105.04,184.54500000000002,60.03448272222222,82.42140605555556
2023-10,Makueni,52100,0.016666666666666666,105.04,184.54500000000002,83.97730331666666,121.8710058888889
2023-10,Mandera,191800,0.06666666666666667,105.04,184.54500000000002,26.922538983333332,88.71690177777778
2023-10,Marsabit,154500,0.09999999999999999,105.04,184.54500000000002,45.35929433333334,143.29717
2023-10,Meru,39750,0.016666666666666666,105.04,184.54500000000002,105.02876712777777,91.76788613888888
2023-10,Narok,64200,0.016666666666666666,105.04,184.54500000000002,125.71649265277776,112.63875708333333
2023-10,Nyeri,10250,0.016666666666666666,105.04,184.54500000000002,104.46630288888889,104.85197544444445
2023-10,Samburu,52200,0.05000000000000001,105.04,184.54500000000002,50.889376294444446,93.22127794444444
2023-10,Taita Taveta,18200,0.016666666666666666,105.04,184.54500000000002,46.49970252222222,81.7874065
2023-10,Tana River,52950,0.05000000000000001,105.04,184.54500000000002,64.112975,122.74424933333333
2023-10,Tharaka-Nithi,8900,0.016666666666666666,105.04,184.54500000000002,100.90058946388888,97.37963191666667
2023-10,Turkana,204600,0.06666666666666667,100.0,200.0,71.36582955555555,123.560866
2023-10,Wajir,130650,0.05000000000000001,105.04,184.54500000000002,54.42193183333333,147.67285800000002
2023-10,West Pokot,33800,0.016666666666666666,105.04,184.54500000000002,146.76058308333333,102.68744166666667
2024-02,Baringo,73300,0.03333333333333333,1398.75,168.0175,184.792230125,122.51782580555556
2024-02,Embu,14050,0.016666666666666666,1398.75,168.0175,114.86526695277777,106.61702869444446
2024-02,Garissa,185400,0.06666666666666667,92.66499999999999,140.62,65.68231526111111,84.94026677777778
2024-02,Isiolo,63200,0.06666666666666667,1398.75,168.0175,28.278380778888888,96.03484755555556
2024-02,Kajiado,63400,0.016666666666666666,1398.75,168.0175,61.41549728333334,120.76865077777776
2024-02,Kilifi,157700,0.03333333333333333,1398.75,168.0175,84.66968615,68.96674208333333
2024-02,Kitui,0,0.0,1398.75,168.0175,68.88853626666666,117.04654736111111
2024-02,Kwale,141600,0.05000000000000001,1398.75,168.0175,99.91800935555555,74.86541555555556
2024-02,Laikipia,56100,0.03333333333333333,1398.75,168.0175,104.97664016666667,101.58380433333335
2024-02,Lamu,16700,0.03333333333333333,1398.75,168.0175,60.03448272222222,82.42140605555556
2024-02,Makueni,156300,0.049999999999999996,2700.0,168.0175,83.97730331666666,121.8710058888889
2024-02,Mandera,191800,0.06666666666666667,1398.75,168.0175,26.922538983333332,88.71690177777778
2024-02,Marsabit,103000,0.06666666666666667,1398.75,168.0175,66.56177822222223,137.31496733333336
2024-02,Meru,39750,0.016666666666666666,1398.75,168.0175,105.02876712777777,91.76788613888888
2024-02,Narok,64200,0.016666666666666666,1398.75,168.0175,125.71649265277776,112.63875708333333
