location_code,has_hrp,in_gho,provider_admin1_name,provider_admin2_name,admin1_code,admin1_name,admin2_code,admin2_name,admin_level,provider_admin1_code,provider_admin2_code,aggregation_period,rainfall,rainfall_long_term_average,rainfall_anomaly_pct,number_pixels,version,reference_period_start,reference_period_end
KEN,False,True,Not provided,Not provided,KE006,Taita Taveta,KE006026,Voi,2,,51345,3-month,78.9073,214.39792,38.24435,561,final,2025-12-01,2025-12-10
KEN,False,True,Not provided,Not provided,KE006,Taita Taveta,KE006026,Voi,2,,51345,dekad,23.069519,37.515568,66.02174,561,final,2025-12-11,2025-12-20
KEN,False,True,Not provided,Not provided,KE006,Taita Taveta,KE006026,Voi,2,,51345,1-month,37.60071,119.67113,34.17047,561,final,2025-12-11,2025-12-20
KEN,False,True,Not provided,Not provided,KE006,Taita Taveta,KE006026,Voi,2,,51345,3-month,96.5508,245.72566,40.502754,561,final,2025-12-11,2025-12-20
KEN,False,True,Not provided,Not provided,KE006,Taita Taveta,KE006026,Voi,2,,51345,dekad,40.989304,30.157398,130.80975,561,final,2025-12-21,2025-12-31
KEN,False,True,Not provided,Not provided,KE006,Taita Taveta,KE006026,Voi,2,,51345,1-month,72.11052,108.29608,68.061066,561,final,2025-12-21,2025-12-31
KEN,False,True,Not provided,Not provided,KE006,Taita Taveta,KE006026,Voi,2,,51345,3-month,133.62923,269.69226,50.467102,561,final,2025-12-21,2025-12-31
KEN,False,True,Not provided,Not provided,KE006,Taita Taveta,KE006026,Voi,2,,51345,dekad,2.1586454,10.427214,46.402714,561,final,2026-01-01,2026-01-10
KEN,False,True,Not provided,Not provided,KE006,Taita Taveta,KE006026,Voi,2,,51345,1-month,66.21747,79.089836,84.69212,561,final,2026-01-01,2026-01-10
KEN,False,True,Not provided,Not provided,KE006,Taita Taveta,KE006026,Voi,2,,51345,3-month,128.72726,265.91788,49.360813,561,final,2026-01-01,2026-01-10
KEN,False,True,Not provided,Not provided,KE006,Taita Taveta,KE006026,Voi,2,,51345,dekad,1.3778967,10.7390375,40.522785,561,final,2026-01-11,2026-01-20
KEN,False,True,Not provided,Not provided,KE006,Taita Taveta,KE006026,Voi,2,,51345,1-month,44.525845,54.329113,83.47646,561,final,2026-01-11,2026-01-20
KEN,False,True,Not provided,Not provided,KE006,Taita Taveta,KE006026,Voi,2,,51345,3-month,126.91087,264.55905,48.9358,561,final,2026-01-11,2026-01-20
KEN,False,True,Not provided,Not provided,KE006,Taita Taveta,KE006026,Voi,2,,51345,dekad,1.802139,8.625253,49.92303,561,final,2026-01-21,2026-01-31
KEN,False,True,Not provided,Not provided,KE006,Taita Taveta,KE006026,Voi,2,,51345,1-month,5.338681,29.791504,29.71611,561,final,2026-01-21,2026-01-31
KEN,False,True,Not provided,Not provided,KE006,Taita Taveta,KE006026,Voi,2,,51345,3-month,106.19252,252.84998,43.12295,561,final,2026-01-21,2026-01-31
KEN,False,True,Not provided,Not provided,KE006,Taita Taveta,KE006026,Voi,2,,51345,dekad,4.1122994,5.301129,88.45923,561,final,2026-02-01,2026-02-10
KEN,False,True,Not provided,Not provided,KE006,Taita Taveta,KE006026,Voi,2,,51345,1-month,7.292335,24.665419,41.436584,561,final,2026-02-01,2026-02-10
KEN,False,True,Not provided,Not provided,KE006,Taita Taveta,KE006026,Voi,2,,51345,3-month,99.72371,223.59744,45.81141,561,final,2026-02-01,2026-02-10
KEN,False,True,Not provided,Not provided,KE006,Taita Taveta,KE006026,Voi,2,,51345,dekad,17.101604,8.17041,167.81258,561,final,2026-02-11,2026-02-20
KEN,False,True,Not provided,Not provided,KE006,Taita Taveta,KE006026,Voi,2,,51345,1-month,23.016043,22.096792,103.39247,561,final,2026-02-11,2026-02-20
KEN,False,True,Not provided,Not provided,KE006,Taita Taveta,KE006026,Voi,2,,51345,3-month,105.14259,191.7602,55.97809,561,final,2026-02-11,2026-02-20
KEN,False,True,Not provided,Not provided,KE006,Taita Taveta,KE006026,Voi,2,,51345,dekad,77.4795,6.4236484,722.0066,561,final,2026-02-21,2026-02-28
KEN,False,True,Not provided,Not provided,KE006,Taita Taveta,KE006026,Voi,2,,51345,1-month,98.693405,19.895187,416.51987,561,final,2026-02-21,2026-02-28
KEN,False,True,Not provided,Not provided,KE006,Taita Taveta,KE006026,Voi,2,,51345,3-month,176.14261,156.94302,111.85577,561,final,2026-02-21,2026-02-28
KEN,False,True,Not provided,Not provided,KE006,Taita Taveta,KE006026,Voi,2,,51345,dekad,103.26203,25.567617,354.1723,561,final,2026-03-01,2026-03-10
KEN,False,True,Not provided,Not provided,KE006,Taita Taveta,KE006026,Voi,2,,51345,1-month,197.84314,40.161674,449.14883,561,final,2026-03-01,2026-03-10
KEN,False,True,Not provided,Not provided,KE006,Taita Taveta,KE006026,Voi,2,,51345,3-month,271.35294,143.91693,185.57523,561,final,2026-03-01,2026-03-10
KEN,False,True,Not provided,Not provided,KE006,Taita Taveta,KE006026,Voi,2,,51345,dekad,57.361855,28.559418,185.8252,561,final,2026-03-11,2026-03-20
KEN,False,True,Not provided,Not provided,KE006,Taita Taveta,KE006026,Voi,2,,51345,1-month,238.1034,60.550682,370.86325,561,final,2026-03-11,2026-03-20
KEN,False,True,Not provided,Not provided,KE006,Taita Taveta,KE006026,Voi,2,,51345,3-month,305.64526,136.9766,218.80032,561,final,2026-03-11,2026-03-20
KEN,False,True,Not provided,Not provided,KE006,Taita Taveta,KE006026,Voi,2,,51345,dekad,28.504456,37.47124,78.8874,561,final,2026-03-21,2026-03-31
KEN,False,True,Not provided,Not provided,KE006,Taita Taveta,KE006026,Voi,2,,51345,1-month,189.12834,91.598274,200.96461,561,final,2026-03-21,2026-03-31
KEN,False,True,Not provided,Not provided,KE006,Taita Taveta,KE006026,Voi,2,,51345,3-month,293.16043,141.28497,203.82164,561,final,2026-03-21,2026-03-31
KEN,False,True,Not provided,Not provided,KE006,Taita Taveta,KE006026,Voi,2,,51345,dekad,13.096256,46.728638,34.98305,561,final,2026-04-01,2026-04-10
KEN,False,True,Not provided,Not provided,KE006,Taita Taveta,KE006026,Voi,2,,51345,1-month,98.96257,112.7593,88.28396,561,final,2026-04-01,2026-04-10
KEN,False,True,Not provided,Not provided,KE006,Taita Taveta,KE006026,Voi,2,,51345,3-month,304.09802,177.5864,169.28864,561,final,2026-04-01,2026-04-10
KEN,False,True,Not provided,Not provided,KE006,Taita Taveta,KE006026,Voi,2,,51345,dekad,21.244207,37.26352,62.096596,561,final,2026-04-11,2026-04-20
KEN,False,True,Not provided,Not provided,KE006,Taita Taveta,KE006026,Voi,2,,51345,1-month,62.844917,121.4634,53.647865,561,final,2026-04-11,2026-04-20
KEN,False,True,Not provided,Not provided,KE006,Taita Taveta,KE006026,Voi,2,,51345,3-month,323.96432,204.11087,157.31575,561,final,2026-04-11,2026-04-20
KEN,False,True,Not provided,Not provided,KE006,Taita Taveta,KE006026,Voi,2,,51345,dekad,22.0,31.11622,74.75865,561,final,2026-04-21,2026-04-30
KEN,False,True,Not provided,Not provided,KE006,Taita Taveta,KE006026,Voi,2,,51345,1-month,56.34046,115.108376,51.07093,561,final,2026-04-21,2026-04-30
KEN,False,True,Not provided,Not provided,KE006,Taita Taveta,KE006026,Voi,2,,51345,3-month,344.1622,226.60184,150.75969,561,final,2026-04-21,2026-04-30
KEN,False,True,Not provided,Not provided,KE006,Taita Taveta,KE006026,Voi,2,,51345,dekad,7.6381464,16.583006,58.556007,561,final,2026-05-01,2026-05-10
KEN,False,True,Not provided,Not provided,KE006,Taita Taveta,KE006026,Voi,2,,51345,1-month,50.882355,84.962746,62.117218,561,final,2026-05-01,2026-05-10
KEN,False,True,Not provided,Not provided,KE006,Taita Taveta,KE006026,Voi,2,,51345,3-month,347.68805,237.88371,145.2086,561,final,2026-05-01,2026-05-10
KEN,False,True,Not provided,Not provided,KE006,Taita Taveta,KE006026,Voi,2,,51345,dekad,3.4527628,11.0514555,52.66041,561,final,2026-05-11,2026-05-20
KEN,False,True,Not provided,Not provided,KE006,Taita Taveta,KE006026,Voi,2,,51345,1-month,33.090908,58.750683,59.749805,561,final,2026-05-11,2026-05-20
KEN,False,True,Not provided,Not provided,KE006,Taita Taveta,KE006026,Voi,2,,51345,3-month,334.0392,240.76477,137.95273,561,final,2026-05-11,2026-05-20
KEN,False,True,Not provided,Not provided,KE006,Taita Taveta,KE006026,Voi,2,,51345,dekad,3.2370768,13.013725,45.72667,561,final,2026-05-21,2026-05-31
KEN,False,True,Not provided,Not provided,KE006,Taita Taveta,KE006026,Voi,2,,51345,1-month,14.327986,40.648186,42.34119,561,final,2026-05-21,2026-05-31
KEN,False,True,Not provided,Not provided,KE006,Taita Taveta,KE006026,Voi,2,,51345,3-month,259.7968,247.35484,104.93035,561,final,2026-05-21,2026-05-31
KEN,False,True,Not provided,Not provided,KE006,Taita Taveta,KE006026,Voi,2,,51345,dekad,3.28877,4.697148,85.47637,561,preliminary,2026-06-01,2026-06-10
KEN,False,True,Not provided,Not provided,KE006,Taita Taveta,KE006026,Voi,2,,51345,1-month,9.978609,28.76233,44.364857,561,preliminary,2026-06-01,2026-06-10
KEN,False,True,Not provided,Not provided,KE006,Taita Taveta,KE006026,Voi,2,,51345,3-month,159.82355,226.484375,71.20288,561,preliminary,2026-06-01,2026-06-10
KEN,False,True,Not provided,Not provided,KE006,Taita Taveta,KE006026,Voi,2,,51345,dekad,8.754011,4.0238266,152.41882,561,forecast,2026-06-11,2026-06-20
KEN,False,True,Not provided,Not provided,KE006,Taita Taveta,KE006026,Voi,2,,51345,1-month,15.279858,21.7347,75.85594,561,forecast,2026-06-11,2026-06-20
KEN,False,True,Not provided,Not provided,KE006,Taita Taveta,KE006026,Voi,2,,51345,3-month,111.21569,201.94878,56.156742,561,forecast,2026-06-11,2026-06-20
KEN,False,True,Not provided,Not provided,KE004,Tana River,KE004018,Garsen,2,,51346,dekad,2.7352226,4.200864,84.07062,1235,final,2025-07-01,2025-07-10
KEN,False,True,Not provided,Not provided,KE004,Tana River,KE004018,Garsen,2,,51346,1-month,21.181376,16.345507,122.65521,1235,final,2025-07-01,2025-07-10
KEN,False,True,Not provided,Not provided,KE004,Tana River,KE004018,Garsen,2,,51346,3-month,99.78786,97.1383,102.594086,1235,final,2025-07-01,2025-07-10
KEN,False,True,Not provided,Not provided,KE004,Tana River,KE004018,Garsen,2,,51346,dekad,3.2461538,4.28834,88.77963,1235,final,2025-07-11,2025-07-20
KEN,False,True,Not provided,Not provided,KE004,Tana River,KE004018,Garsen,2,,51346,1-month,17.374088,14.990958,111.921036,1235,final,2025-07-11,2025-07-20
KEN,False,True,Not provided,Not provided,KE004,Tana River,KE004018,Garsen,2,,51346,3-month,85.209724,77.92723,108.78179,1235,final,2025-07-11,2025-07-20
KEN,False,True,Not provided,Not provided,KE004,Tana River,KE004018,Garsen,2,,51346,dekad,4.8299594,5.2952766,95.480286,1235,final,2025-07-21,2025-07-31
KEN,False,True,Not provided,Not provided,KE004,Tana River,KE004018,Garsen,2,,51346,1-month,10.8113365,13.78448,84.17234,1235,final,2025-07-21,2025-07-31
KEN,False,True,Not provided,Not provided,KE004,Tana River,KE004018,Garsen,2,,51346,3-month,62.36275,63.94753,97.70147,1235,final,2025-07-21,2025-07-31
KEN,False,True,Not provided,Not provided,KE004,Tana River,KE004018,Garsen,2,,51346,dekad,5.116599,3.8419433,114.416,1235,final,2025-08-01,2025-08-10
KEN,False,True,Not provided,Not provided,KE004,Tana River,KE004018,Garsen,2,,51346,1-month,13.192712,13.42556,98.73627,1235,final,2025-08-01,2025-08-10
KEN,False,True,Not provided,Not provided,KE004,Tana River,KE004018,Garsen,2,,51346,3-month,50.734417,53.890446,94.64085,1235,final,2025-08-01,2025-08-10
KEN,False,True,Not provided,Not provided,KE004,Tana River,KE004018,Garsen,2,,51346,dekad,4.3165994,3.3805668,111.169075,1235,final,2025-08-11,2025-08-20
KEN,False,True,Not provided,Not provided,KE004,Tana River,KE004018,Garsen,2,,51346,1-month,14.263157,12.517787,109.9634,1235,final,2025-08-11,2025-08-20
KEN,False,True,Not provided,Not provided,KE004,Tana River,KE004018,Garsen,2,,51346,3-month,50.604862,48.82545,103.305885,1235,final,2025-08-11,2025-08-20
KEN,False,True,Not provided,Not provided,KE004,Tana River,KE004018,Garsen,2,,51346,dekad,5.2493925,4.550958,107.31271,1235,final,2025-08-21,2025-08-31
KEN,False,True,Not provided,Not provided,KE004,Tana River,KE004018,Garsen,2,,51346,1-month,14.682591,11.773468,117.34359,1235,final,2025-08-21,2025-08-31
KEN,False,True,Not provided,Not provided,KE004,Tana River,KE004018,Garsen,2,,51346,3-month,51.076927,43.219837,116.29431,1235,final,2025-08-21,2025-08-31
KEN,False,True,Not provided,Not provided,KE004,Tana River,KE004018,Garsen,2,,51346,dekad,5.6299596,4.974224,106.574295,1235,final,2025-09-01,2025-09-10
KEN,False,True,Not provided,Not provided,KE004,Tana River,KE004018,Garsen,2,,51346,1-month,15.195951,12.905749,112.79031,1235,final,2025-09-01,2025-09-10
KEN,False,True,Not provided,Not provided,KE004,Tana River,KE004018,Garsen,2,,51346,3-month,49.57004,42.676815,114.45824,1235,final,2025-09-01,2025-09-10
KEN,False,True,Not provided,Not provided,KE004,Tana River,KE004018,Garsen,2,,51346,dekad,5.533603,5.288286,102.38444,1235,final,2025-09-11,2025-09-20
KEN,False,True,Not provided,Not provided,KE004,Tana River,KE004018,Garsen,2,,51346,1-month,16.412956,14.813468,108.07272,1235,final,2025-09-11,2025-09-20
KEN,False,True,Not provided,Not provided,KE004,Tana River,KE004018,Garsen,2,,51346,3-month,48.0502,42.322212,112.104225,1235,final,2025-09-11,2025-09-20
KEN,False,True,Not provided,Not provided,KE004,Tana River,KE004018,Garsen,2,,51346,dekad,3.7959514,5.9206476,80.544235,1235,final,2025-09-21,2025-09-30
KEN,False,True,Not provided,Not provided,KE004,Tana River,KE004018,Garsen,2,,51346,1-month,14.959515,16.183157,94.22351,1235,final,2025-09-21,2025-09-30
KEN,False,True,Not provided,Not provided,KE004,Tana River,KE004018,Garsen,2,,51346,3-month,40.45344,41.741108,97.24511,1235,final,2025-09-21,2025-09-30
KEN,False,True,Not provided,Not provided,KE004,Tana River,KE004018,Garsen,2,,51346,dekad,9.092308,7.2500677,115.03861,1235,final,2025-10-01,2025-10-10
KEN,False,True,Not provided,Not provided,KE004,Tana River,KE004018,Garsen,2,,51346,1-month,18.421864,18.459002,99.84169,1235,final,2025-10-01,2025-10-10
KEN,False,True,Not provided,Not provided,KE004,Tana River,KE004018,Garsen,2,,51346,3-month,46.810528,44.79031,104.05746,1235,final,2025-10-01,2025-10-10
KEN,False,True,Not provided,Not provided,KE004,Tana River,KE004018,Garsen,2,,51346,dekad,5.296356,10.386505,66.91809,1235,final,2025-10-11,2025-10-20
KEN,False,True,Not provided,Not provided,KE004,Tana River,KE004018,Garsen,2,,51346,1-month,18.184616,23.55722,81.18652,1235,final,2025-10-11,2025-10-20
KEN,False,True,Not provided,Not provided,KE004,Tana River,KE004018,Garsen,2,,51346,3-month,48.86073,50.888474,96.3718,1235,final,2025-10-11,2025-10-20
KEN,False,True,Not provided,Not provided,KE004,Tana River,KE004018,Garsen,2,,51346,dekad,39.65182,18.201431,192.45287,1235,final,2025-10-21,2025-10-31
KEN,False,True,Not provided,Not provided,KE004,Tana River,KE004018,Garsen,2,,51346,1-month,54.040485,35.838,144.57242,1235,final,2025-10-21,2025-10-31
KEN,False,True,Not provided,Not provided,KE004,Tana River,KE004018,Garsen,2,,51346,3-month,83.68259,63.79463,128.90916,1235,final,2025-10-21,2025-10-31
KEN,False,True,Not provided,Not provided,KE004,Tana River,KE004018,Garsen,2,,51346,dekad,21.259918,39.99047,58.367737,1235,final,2025-11-01,2025-11-10
KEN,False,True,Not provided,Not provided,KE004,Tana River,KE004018,Garsen,2,,51346,1-month,66.2081,68.57841,96.77853,1235,final,2025-11-01,2025-11-10
KEN,False,True,Not provided,Not provided,KE004,Tana River,KE004018,Garsen,2,,51346,3-month,99.82591,99.94316,99.888275,1235,final,2025-11-01,2025-11-10
KEN,False,True,Not provided,Not provided,KE004,Tana River,KE004018,Garsen,2,,51346,dekad,18.501215,42.907154,49.05575,1235,final,2025-11-11,2025-11-20
KEN,False,True,Not provided,Not provided,KE004,Tana River,KE004018,Garsen,2,,51346,1-month,79.41296,101.09905,79.56052,1235,final,2025-11-11,2025-11-20
KEN,False,True,Not provided,Not provided,KE004,Tana River,KE004018,Garsen,2,,51346,3-month,114.01052,139.46974,82.37747,1235,final,2025-11-11,2025-11-20
KEN,False,True,Not provided,Not provided,KE004,Tana River,KE004018,Garsen,2,,51346,dekad,9.605668,39.7861,32.612057,1235,final,2025-11-21,2025-11-30
KEN,False,True,Not provided,Not provided,KE004,Tana River,KE004018,Garsen,2,,51346,1-month,49.3668,122.68372,42.57927,1235,final,2025-11-21,2025-11-30
KEN,False,True,Not provided,Not provided,KE004,Tana River,KE004018,Garsen,2,,51346,3-month,118.3668,174.70488,68.649666,1235,final,2025-11-21,2025-11-30
KEN,False,True,Not provided,Not provided,KE004,Tana River,KE004018,Garsen,2,,51346,dekad,8.708502,34.66286,34.562565,1235,final,2025-12-01,2025-12-10
KEN,False,True,Not provided,Not provided,KE004,Tana River,KE004018,Garsen,2,,51346,1-month,36.815384,117.35611,34.175148,1235,final,2025-12-01,2025-12-10
KEN,False,True,Not provided,Not provided,KE004,Tana River,KE004018,Garsen,2,,51346,3-month,121.44534,204.39352,60.38646,1235,final,2025-12-01,2025-12-10
KEN,False,True,Not provided,Not provided,KE004,Tana River,KE004018,Garsen,2,,51346,dekad,24.19514,29.587315,84.409966,1235,final,2025-12-11,2025-12-20
KEN,False,True,Not provided,Not provided,KE004,Tana River,KE004018,Garsen,2,,51346,1-month,42.50931,104.03628,43.572025,1235,final,2025-12-11,2025-12-20
KEN,False,True,Not provided,Not provided,KE004,Tana River,KE004018,Garsen,2,,51346,3-month,140.10689,228.69255,62.093075,1235,final,2025-12-11,2025-12-20
KEN,False,True,Not provided,Not provided,KE004,Tana River,KE004018,Garsen,2,,51346,dekad,15.797571,17.98896,90.46764,1235,final,2025-12-21,2025-12-31
KEN,False,True,Not provided,Not provided,KE004,Tana River,KE004018,Garsen,2,,51346,1-month,48.70121,82.239136,61.556328,1235,final,2025-12-21,2025-12-31
KEN,False,True,Not provided,Not provided,KE004,Tana River,KE004018,Garsen,2,,51346,3-month,152.1085,240.76086,63.927387,1235,final,2025-12-21,2025-12-31
KEN,False,True,Not provided,Not provided,KE004,Tana River,KE004018,Garsen,2,,51346,dekad,1.525506,6.1391363,58.581795,1235,final,2026-01-01,2026-01-10
KEN,False,True,Not provided,Not provided,KE004,Tana River,KE004018,Garsen,2,,51346,1-month,41.51822,55.700405,76.635765,1235,final,2026-01-01,2026-01-10
KEN,False,True,Not provided,Not provided,KE004,Tana River,KE004018,Garsen,2,,51346,3-month,144.54172,242.2149,60.490574,1235,final,2026-01-01,2026-01-10
KEN,False,True,Not provided,Not provided,KE004,Tana River,KE004018,Garsen,2,,51346,dekad,2.4615386,4.1463156,81.57971,1235,final,2026-01-11,2026-01-20
KEN,False,True,Not provided,Not provided,KE004,Tana River,KE004018,Garsen,2,,51346,1-month,19.784616,31.884426,67.19534,1235,final,2026-01-11,2026-01-20
KEN,False,True,Not provided,Not provided,KE004,Tana River,KE004018,Garsen,2,,51346,3-month,141.7069,236.06381,60.85812,1235,final,2026-01-11,2026-01-20
KEN,False,True,Not provided,Not provided,KE004,Tana River,KE004018,Garsen,2,,51346,dekad,1.491498,3.3205938,78.01725,1235,final,2026-01-21,2026-01-31
KEN,False,True,Not provided,Not provided,KE004,Tana River,KE004018,Garsen,2,,51346,1-month,5.4785423,13.606046,56.317947,1235,final,2026-01-21,2026-01-31
KEN,False,True,Not provided,Not provided,KE004,Tana River,KE004018,Garsen,2,,51346,3-month,103.54656,221.60541,47.901134,1235,final,2026-01-21,2026-01-31
KEN,False,True,Not provided,Not provided,KE004,Tana River,KE004018,Garsen,2,,51346,dekad,1.2080972,1.6104183,93.91383,1235,final,2026-02-01,2026-02-10
KEN,False,True,Not provided,Not provided,KE004,Tana River,KE004018,Garsen,2,,51346,1-month,5.161134,9.077328,72.18085,1235,final,2026-02-01,2026-02-10
KEN,False,True,Not provided,Not provided,KE004,Tana River,KE004018,Garsen,2,,51346,3-month,83.49474,181.09338,47.553944,1235,final,2026-02-01,2026-02-10
KEN,False,True,Not provided,Not provided,KE004,Tana River,KE004018,Garsen,2,,51346,dekad,1.9360324,2.0276384,98.69649,1235,final,2026-02-11,2026-02-20
KEN,False,True,Not provided,Not provided,KE004,Tana River,KE004018,Garsen,2,,51346,1-month,4.6356277,6.9586506,80.57454,1235,final,2026-02-11,2026-02-20
KEN,False,True,Not provided,Not provided,KE004,Tana River,KE004018,Garsen,2,,51346,3-month,66.92956,139.84111,49.66101,1235,final,2026-02-11,2026-02-20
KEN,False,True,Not provided,Not provided,KE004,Tana River,KE004018,Garsen,2,,51346,dekad,13.377328,2.902537,232.5497,1235,final,2026-02-21,2026-02-28
KEN,False,True,Not provided,Not provided,KE004,Tana River,KE004018,Garsen,2,,51346,1-month,16.521458,6.5405936,186.48483,1235,final,2026-02-21,2026-02-28
KEN,False,True,Not provided,Not provided,KE004,Tana River,KE004018,Garsen,2,,51346,3-month,70.70121,102.66413,70.31238,1235,final,2026-02-21,2026-02-28
KEN,False,True,Not provided,Not provided,KE004,Tana River,KE004018,Garsen,2,,51346,dekad,59.186234,13.06278,355.3508,1235,final,2026-03-01,2026-03-10
KEN,False,True,Not provided,Not provided,KE004,Tana River,KE004018,Garsen,2,,51346,1-month,74.499596,17.992956,345.75632,1235,final,2026-03-01,2026-03-10
KEN,False,True,Not provided,Not provided,KE004,Tana River,KE004018,Garsen,2,,51346,3-month,121.17894,82.77069,143.75977,1235,final,2026-03-01,2026-03-10
KEN,False,True,Not provided,Not provided,KE004,Tana River,KE004018,Garsen,2,,51346,dekad,43.06154,15.854629,230.45981,1235,final,2026-03-11,2026-03-20
